reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
af8acad4-00be-4a1d-accb-8b5e1f2ab202,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pengiriman spx nya lama,3,0,3.76.25,2026-07-02 12:00:33,Hai kak M. Ridho Wibowo.  Maaf ya buat kak nggk nyaman terkait kendala yang dialami. Agar Aku bantu cek lebih lanjut boleh diinfoin ke aku Detail kendala ke DM X / twitter @shopeeID. Aku Tunggu ya kak. Sehat selalu ^MK,2026-07-02 13:54:41,3.76.25
c8dda0cc-a87c-4b5a-9c90-cf907e92e64a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus,5,0,,2026-07-02 11:58:09,"Hi kak Muhammad Faiq, makasih banget yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee yaa. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi aku via DM Instagram @shopee_id/@shopeecare_id ya. Have a nice day ^NV",2026-07-02 14:14:17,
76bc5994-55ce-4410-833b-cdca8da4dfde,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good ..terbaik selalu kasih yang terbaik shopee,5,0,3.77.25,2026-07-02 11:57:19,"Hi kak Nofri Jansyah, makasih banget yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee yaa. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi aku via DM Instagram @shopee_id/@shopeecare_id ya. Have a nice day ^NV",2026-07-02 14:16:11,3.77.25
a50a8fdf-1b18-4281-ba59-fcd3e23b94f2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"untuk pemesanan paket nya sudah sesuai dan datang tepat waktu waktu tapi maaf jika saya mengatakan ini iklan nya mengganggu sya setiap membaca manhwa tolong di kondisikan 😭🙏 maaf juga jika ulasan ini tidak sesuai dengan yang tertera, sya mengatakan ini karena terganggu setiap muncul 5 menit sekali😭🙏 jika ini bukan karena pihak shopee sya meminta maaf sebesar besarnya 😭🙏",5,0,,2026-07-02 11:55:15,Hai kak fix cil mohon maaf atas ketidaknyamanan nya. terkait feedback dri kakak akan dijadikan evaluasi agar pelayanan dan juga performa aplikasi Shopee semakin lebih baik lagi ke depan nya. Kalau ada kendala terkait Shopee kakak bisa DM IG aku di @Shopee_id ya kak . Terimakasih^WB,2026-07-02 14:49:51,
e7cb34d0-b73f-43c4-b490-997fa8272bd4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,3.76.25,2026-07-02 11:54:59,"Hi kak Zein Freecss, makasih banget yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee yaa. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi aku via DM Instagram @shopee_id/@shopeecare_id ya. Have a nice day ^NV",2026-07-02 14:13:51,3.76.25
9fdca366-542e-41b7-87cc-96766a671373,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,shope emng luarbiasa paling top di klsnya,5,0,3.57.31,2026-07-02 11:53:01,"Hi Kak, makasih ya buat bintangnya. Aku tambah semangat buat kasih pelayanan yg terbaik. Yuk pantau terus aplikasi Shopee biar ngga ketinggalan promo menarik lainnya. Kalau ada pertanyaan terkait Shopee jangan sungkan DM aku di @Shopee_id / @Shopeecare ya Kak, sehat selalu ^EZ",2025-02-26 04:24:29,3.57.31
3f665aa4-03de-47b4-90fc-61ff18f2c0c3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sukaa,5,0,3.77.25,2026-07-02 11:52:27,"Hi kak Muhamad Iqbal, makasih banget yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee yaa. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi aku via DM Instagram @shopee_id/@shopeecare_id ya. Have a nice day ^NV",2026-07-02 14:13:29,3.77.25
72a25f71-0062-45ba-9cc8-ed901c97d7a6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat sangat di butuhkan,5,0,3.76.25,2026-07-02 11:52:15,"Hi kak Risma fajar, makasih banget yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee yaa. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi aku via DM Instagram @shopee_id/@shopeecare_id ya. Have a nice day ^NV",2026-07-02 14:13:06,3.76.25
2f6d99ec-5071-4a9a-93bc-b8ef25b535cc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantabb abiss,5,0,3.77.25,2026-07-02 11:51:06,"Hi kak Rafie Ramadhan, makasih banget yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee yaa. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi aku via DM Instagram @shopee_id/@shopeecare_id ya. Have a nice day ^NV",2026-07-02 14:11:09,3.77.25
dbb07b22-52b6-49de-b9ed-b6c162b9d523,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Pliss kl buat iklan tu jngn maksa bgt, kalian udh di kenal satu indonesia tp masih aja buat iklan dengan tombol skip palsu. Sebenarnya tujuan nya buat apasih? Kecewa bgt sama shopee, kl misalnya iklan nya g di perbaiki mending pindah aja ke sebelah",1,1,3.77.25,2026-07-02 11:50:11,,,3.77.25
5fd0c997-2566-4577-871a-3ff4da89b630,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya pusing kok di harga cod yg tertera yg saya sudah pesan (status terkirim) itu 12 ribu pas kurirnya tiba kok jadi 15 ribu gimana ya gitu aku tanya ya,1,0,,2026-07-02 11:48:53,"Hi kak Zulvan Uvan, maaf ya sudah buat kmu gak nyaman terkait kendala kamu. Agar bisa aku bantu, infoin ke aku username shopee dan nomor pesanan kamu ke aku melalui DM Instagram @shopee_id/@shopeecare_id. Stay safe ^NV",2026-07-02 14:15:20,
822a3088-2257-4ff6-87a1-17ca2f2caa8e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat baik,5,0,3.77.25,2026-07-02 11:48:35,"Hi kak Diya Dzakiya, makasih banget yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee yaa. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi aku via DM Instagram @shopee_id/@shopeecare_id ya. Have a nice day ^NV",2026-07-02 14:14:42,3.77.25
c81d832a-4c99-4a44-8a2c-722c363286d3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus pas pertama kali pesan gratis ongkir dari jakarta ke Jayapura murah bagus delllll,5,0,,2026-07-02 11:48:16,"Hi kak King Alif, makasih banget yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee yaa. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi aku via DM Instagram @shopee_id/@shopeecare_id ya. Have a nice day ^NV",2026-07-02 14:21:56,
5401131e-b064-4947-ad8e-b4b76ccedfe4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,3.71.31,2026-07-02 11:47:06,,,3.71.31
a4b462e8-1d3e-4413-ad86-0b5684a4caa8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,shopee pay kenapa begitu ya paket nya udah mau sampai ke tujuan saya tapi malah pindah di Makassar itu nge bug apa di return,3,1,3.77.25,2026-07-02 11:45:06,"Hi kak Muhammad Barkah, maaf ya sudah buat kmu gak nyaman terkait kendala kamu. Agar bisa aku bantu, infoin ke aku username shopee dan nomor pesanan kamu ke aku melalui DM Instagram @shopee_id/@shopeecare_id. Stay safe ^NV",2026-07-02 14:20:19,3.77.25
ed04fa11-96a2-42c2-9191-26282f512a29,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,💫💫💫💫💫,5,0,3.75.28,2026-07-02 11:44:33,"Hi kak mas ragil, makasih banget yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee yaa. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi aku via DM Instagram @shopee_id/@shopeecare_id ya. Have a nice day ^NV",2026-07-02 14:12:41,3.75.28
74728993-7241-4a1c-bc1f-27af07c01452,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keten banget aplikasi inik,5,0,3.76.25,2026-07-02 11:44:05,"Hi kak RIDO MEMET, makasih banget yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee yaa. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi aku via DM Instagram @shopee_id/@shopeecare_id ya. Have a nice day ^NV",2026-07-02 14:12:12,3.76.25
5f5b7dc1-ca81-4d78-9c08-43d4aeef41b5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,,2026-07-02 11:43:33,"Hi kak Epan Nopiana, makasih banget yaa buat review dan bintang 5 nya. Semoga makin betah dan nyaman belanja lewat aplikasi Shopee yaa. Jangan lupa selalu pantengin promo menariknya di sosmed resmi dan aplikasi Shopee. Kalo ada pertanyaan, langsung hubungi aku via DM Instagram @shopee_id/@shopeecare_id ya. Have a nice day ^NV",2026-07-02 14:11:49,
49229815-a4ce-43e9-a457-0e5febaf59f0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Ok baik sekali,5,0,3.73.29,2026-07-02 11:42:51,"Hi kak Nexgen Recruitment, Makasih bgt komentar dan bintangnya. Aku seneng deh kalo Shopee bisa membantu kamu Semoga Shopee selalu bisa kasih pengalaman belanja terbaik utk kamuuu. Klo ada pertanyaan terkait Shopee jangan sungkan DM Aku di @shopeecare_id/@shopee_id ya, sehat selalu ^TY",2026-07-02 14:21:39,3.73.29
9935136a-493b-42e3-a271-f16b1008894f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya suka...,4,0,3.38.35,2026-07-02 11:41:34,"Hi kak FEYZA RAHMA ,makasih ya buat bintangnya. Tapi kalo kakak puas dengan pelayanan shopee, boleh dong bintangnya ditambahin biar makin sempurna. Kalo ada pertanyaan terkait shopee bisa DM IG @shopeecare_id/@shopee_id ya kak. Stay safe ^TY",2026-07-02 14:20:55,3.38.35
b7565410-358a-4128-81e6-85425790d196,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kebanyakan iklan gajelas,1,0,,2026-07-02 11:41:04,,,
d8f425f9-2b8e-48c5-ab0c-5bb7f1d79bd3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Shopee lu kalo bikin iklan yg bener dong, gw lgi ngerjain tugas ada iklan lu itu keganggu banget, tolong iklannya dibenerin",1,0,3.77.25,2026-07-02 11:40:37,,,3.77.25
17d19efe-2ec3-4d9d-b44e-cb62a6cee3e2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,teh tongji teh paling enak sering2 ada voucher tongji,5,0,3.77.25,2026-07-02 11:40:19,"Hi kak Mujiana, makasih banget ya kak untuk bintang dan reviewnya. Aku happy banget nih dapat bintang dari kamu. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh colek aku ke DM IG @shopee_id /@shopeecare_id . Sehat selalu ^BC",2026-07-02 14:21:46,3.77.25
8fec95c8-1b05-4784-b9fe-6e1425d101b5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok terima kasih,5,0,3.76.25,2026-07-02 11:40:04,"Hi kak Andri Mulyadi, makasih banget ya kak untuk bintang dan reviewnya. Aku happy banget nih dapat bintang dari kamu. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh colek aku ke DM IG @shopee_id /@shopeecare_id . Sehat selalu ^BC",2026-07-02 14:22:58,3.76.25
1fec42ef-bff7-49eb-99ae-791ffc6ef777,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Bagus,5,0,,2026-07-02 11:39:50,"Hi kak bambang Hermanto, makasih banget ya kak untuk bintang dan reviewnya. Aku happy banget nih dapat bintang dari kamu. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh colek aku ke DM IG @shopee_id /@shopeecare_id . Sehat selalu ^BC",2026-07-02 14:21:06,
59c71b5e-9ae0-4306-b437-19b467c7a60d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tidak bisa check out, keterangan selected option not found",5,0,3.77.25,2026-07-02 11:36:43,,,3.77.25
49469c26-e3dd-4fd5-ae8f-a1d7aff80020,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,senang sekali,5,0,3.77.25,2026-07-02 11:35:57,"Hi kak eti supriyatin, makasih banget ya kak untuk bintang dan reviewnya. Aku happy banget nih dapat bintang dari kamu. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh colek aku ke DM IG @shopee_id /@shopeecare_id . Sehat selalu ^BC",2026-07-02 14:20:02,3.77.25
baec1fd9-b0b1-4048-ba35-260bba92096d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat rekomended,5,0,3.77.25,2026-07-02 11:35:32,"Hai kak, makasih ya untuk review dan bintangnya. Mimin seneng bgt loh, jangan bosen buat blanja di Shopee ya. Jangan lupa pantau & gunakan terus voucher/promo menarik di aplikasi Shopee ya biar belanja makin happy. Colek aku di Twitter/IG Shopee Care ya kalo ada kendala mengenai Shopee. Happy Shopping :) ^SO",2023-01-25 15:26:18,3.77.25
0baa51f1-24c3-49f7-b9af-e3493cfdb79a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bekerja dengan baik.,5,0,3.77.25,2026-07-02 11:34:30,"Hi kak De Beelong, makasih banget ya kak untuk bintang dan reviewnya. Aku happy banget nih dapat bintang dari kamu. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh colek aku ke DM IG @shopee_id /@shopeecare_id . Sehat selalu ^BC",2026-07-02 13:52:24,3.77.25
9ee9ddc1-3dca-4935-932f-6599b8ffeb90,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bisa memenuhi kebutuhan saya. dan sangat membantu,5,0,3.77.25,2026-07-02 11:34:23,"Hi kak Ahmad Rosid, makasih banget ya kak untuk bintang dan reviewnya. Aku happy banget nih dapat bintang dari kamu. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh colek aku ke DM IG @shopee_id /@shopeecare_id . Sehat selalu ^BC",2026-07-02 13:41:22,3.77.25
e2697a2d-5059-4ed0-a82f-41facd8b9a96,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,shopee itu paling debes banget deh udah mah murah cepat lagi datang nya,5,0,,2026-07-02 11:32:11,"Hi kak Yudi Atha, makasih banget ya kak untuk bintang dan reviewnya. Aku happy banget nih dapat bintang dari kamu. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh colek aku ke DM IG @shopee_id /@shopeecare_id . Sehat selalu ^BC",2026-07-02 13:40:11,
c3c90e46-11fb-4693-aa16-64724fcad9aa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"selama pakai shopee ,belanja pun puas karena produk yg dipesan sama dgn yg dipostingkan ,no tipu tipu... sama seperti toko sebelah (Hijau) 😅 thanks shopee..👍",5,0,3.76.25,2026-07-02 11:31:17,"Hi kak Joule Kazama, makasih banget ya kak untuk bintang dan reviewnya. Aku happy banget nih dapat bintang dari kamu. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh colek aku ke DM IG @shopee_id /@shopeecare_id . Sehat selalu ^BC",2026-07-02 13:39:26,3.76.25
c90375ba-cdeb-4827-94b8-e96c5636cad2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat membantu,5,0,3.77.25,2026-07-02 11:31:10,"Hi kak Laila Tusi, makasih banget ya kak untuk bintang dan reviewnya. Aku happy banget nih dapat bintang dari kamu. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh colek aku ke DM IG @shopee_id /@shopeecare_id . Sehat selalu ^BC",2026-07-02 13:59:35,3.77.25
0a0200a6-6151-491b-a72f-98ab6b983372,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"sy sdh kapok belanja k shofee karna shofee bekerjasama dengan para penipu, sy pindah k tiktok",1,0,3.76.25,2026-07-02 11:30:33,"Hai kak Iyad Mulyadi, maaf ya untuk kendala yang kaka alami, terkait kendala kakak, agar aku bisa bantu cek lebih lanjut, kakak bisa chat detail kendala kakak ke DM Social Media kita @Shopee_id /@Shopeecare_id ya, Sehat selalu ^BC",2026-07-02 13:57:56,3.76.25
5ab2d479-bcac-484d-8ac9-460eea426332,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,belanja hemat harga lebih murah dri toko & ekspedisi jg cpt sampai tinggal tunggu dirumah,5,0,3.72.32,2026-07-02 11:30:12,"Hi kak Dony Prasetyo, makasih banget ya kak untuk bintang dan reviewnya. Aku happy banget nih dapat bintang dari kamu. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh colek aku ke DM IG @shopee_id /@shopeecare_id . Sehat selalu ^BC",2026-07-02 13:55:47,3.72.32
66fb8a1f-739b-4f30-971d-39771a207895,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,3.76.25,2026-07-02 11:29:37,"Hi kak Riska Maharani, makasih banget ya kak untuk bintang dan reviewnya. Aku happy banget nih dapat bintang dari kamu. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh colek aku ke DM IG @shopee_id /@shopeecare_id . Sehat selalu ^BC",2026-07-02 13:54:14,3.76.25
79114e24-928a-4279-b708-4e4683d15e3a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap mi,5,0,,2026-07-02 11:28:29,"Hi kak Muhammat ramli, makasih banget ya kak untuk bintang dan reviewnya. Aku happy banget nih dapat bintang dari kamu. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh colek aku ke DM IG @shopee_id /@shopeecare_id . Sehat selalu ^BC",2026-07-02 13:52:53,
c75aca74-517e-4e4c-a471-add4f8c2c1fd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,shopee Indonesia memang joss,5,0,,2026-07-02 11:27:52,"Hi kak Zaedun ali, makasih banget ya kak untuk bintang dan reviewnya. Aku happy banget nih dapat bintang dari kamu. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh colek aku ke DM IG @shopee_id /@shopeecare_id . Sehat selalu ^BC",2026-07-02 13:53:20,
9421f44a-2b42-46ea-9ac5-1d4ad999a430,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,3.77.25,2026-07-02 11:27:00,"Hi kak Budi Yono, makasih banget ya kak untuk bintang dan reviewnya. Aku happy banget nih dapat bintang dari kamu. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh colek aku ke DM IG @shopee_id /@shopeecare_id . Sehat selalu ^BC",2026-07-02 13:53:46,3.77.25
670ac544-7ca1-4d47-9607-10cfb9ed1d7d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"banyak solusi, paling suka fitur cicilan 0 persen",5,0,3.76.25,2026-07-02 11:26:27,"Hi kak Bg Liun Channel, makasih banget ya kak untuk bintang dan reviewnya. Aku happy banget nih dapat bintang dari kamu. Oiya, jangan lupa pantau terus sosmed resmi Shopee buat update terbarunya ya kak. Kalo ada kendala boleh colek aku ke DM IG @shopee_id /@shopeecare_id . Sehat selalu ^BC",2026-07-02 13:41:31,3.76.25
50c1e89f-25fb-4917-8e20-9d1bb0548d34,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Tolong ya shopee lebih tegas kepada para penjual atau toko yang menjual barang palsu, kalau nanti banyak yang seperti itu maka akan berdampak negatif dengan aplikasi shopee sendiri. masyarakat pun akan berkurang rasa percaya untuk belanja di shopee.",3,0,,2026-07-02 11:26:22,"Makasih ya buat bintangnya,Terkait masukan dari kamu, akan aku jadikan acuan untuk menjadikan Shopee lebih baik lagi. Aku selalu mencoba memberikan yang terbaik untuk para pengguna Shopee. Jika kamu ada pertnyaan/kendala trkait shopee bisa infoin detailnya ke DM IG @shopee_id /@shopeecare_id aku ya kak. Sehat selalu ^ BC",2026-07-02 13:51:45,
05dcd2ec-49b2-44b2-bfbd-a16d6fa00d1e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,pejuang gratisan Gonta ganti akun😂😂😂,5,0,3.77.25,2026-07-02 11:24:37,"Hii kak bang jhooo, makasih ya buat review bintang 5 nya, yuk cek aplikasi shopee biar gak ketinggalan promo-promo menarik lainnya. Kalo ada kendala/pertanyaan lainnya bisa DM ke Social Media kita Instagram @Shopee_id . Stay safe ^GH",2026-07-02 13:47:48,3.77.25
